a_star,radius_rg,zero_torque_flux,stressed_flux_delta_eta_0p02
0.5,25.83157961350541,3.2355839098155655e-07,3.405237800762719e-07
0.5,26.08675138716941,3.155619793495472e-07,3.319347952381619e-07
0.5,26.344443821011712,3.07752539955915e-07,3.235536687197238e-07
0.5,26.604681814838635,3.001261037552419e-07,3.1537568675681566e-07
0.5,26.867490514423903,2.9267876983013404e-07,3.0739623065973294e-07
0.5,27.13289531393844,2.8540670493379053e-07,2.996107753625568e-07
0.5,27.400921858404093,2.783061429967791e-07,2.920148879741733e-07
0.5,27.67159604617161,2.7137338460064967e-07,2.84604226332142e-07
0.5,27.94494403142309,2.64604796420917e-07,2.77374537560549e-07
0.5,28.220992226699188,2.579968106416994e-07,2.7032165663279097e-07
0.5,28.499767305451236,2.5154592434434085e-07,2.634415049403335e-07
0.5,28.781296204618556,2.452486988721147e-07,2.5673008886830507e-07
0.5,29.06560612723133,2.391017591730655e-07,2.501834983787994e-07
0.5,29.352724545039088,2.3310179312289398e-07,2.437979056026524e-07
0.5,29.642679201165205,2.272455508297622e-07,2.3756956344047792e-07
0.5,29.935498112787595,2.2152984392273473e-07,2.3149480417362886e-07
0.5,30.231209573845966,2.1595154482551404e-07,2.2557003808573356e-07
0.5,30.52984215777563,2.1050758601702068e-07,2.1979175209539067e-07
0.5,30.831424720268572,2.051949592803479e-07,2.1415650840062127e-07
0.5,31.135986402061572,2.000107149414567e-07,2.0866094313555248e-07
0.5,31.44355663175199,1.9495196109895153e-07,2.033017650398136e-07
0.5,31.75416512864134,1.9001586284620733e-07,1.9807575414109225e-07
0.5,32.06784190560693,1.851996414870384e-07,1.9297976045124857e-07
0.5,32.384617272001954,1.8050057374601733e-07,1.8801070267633496e-07
0.5,32.70452183658404,1.7591599097452841e-07,1.8316556694087536e-07
0.5,33.027586510473014,1.7144327835354373e-07,1.7844140552668902e-07
0.5,33.35384251013756,1.6707987409407408e-07,1.7383533562653653e-07
0.5,33.683321360411654,1.628232686361809e-07,1.6934453811282527e-07
0.5,34.01605489754064,1.5867100384739451e-07,1.649662563215963e-07
0.5,34.35207527225746,1.546206722213111e-07,1.6069779485196572e-07
0.5,34.69141495288921,1.5066991607713294e-07,1.5653651838120942e-07
0.5,35.03410672849452,1.468164267608236e-07,1.5247985049560873e-07
0.5,35.380183712031744,1.4305794384853269e-07,1.4852527253717998e-07
0.5,35.72967934355856,1.3939225435293063e-07,1.4467032246641646e-07
0.5,36.08262739346314,1.3581719193297125e-07,1.4091259374106854e-07
0.5,36.4390619657273,1.3233063610766133e-07,1.3724973421106875e-07
0.5,36.79901750122175,1.2893051147430434e-07,1.336794450296137e-07
0.5,37.162528781034055,1.2561478693170437e-07,1.3019947958045212e-07
0.5,37.529630929829395,1.2238147490873682e-07,1.2680764242136483e-07
0.5,37.90035941924444,1.1922863059870448e-07,1.2350178824385117e-07
0.5,38.27475007131495,1.1615435119982848e-07,1.202798208489825e-07
0.5,38.65283906193701,1.1315677516224372e-07,1.171396921394185e-07
0.5,39.03466292436263,1.1023408144178758e-07,1.1407940112751502e-07
0.5,39.42025855272979,1.0738448876087247e-07,1.11096992959469e-07
0.5,39.80966320562735,1.0460625487672958e-07,1.081905579554541e-07
0.5,40.20291450969531,1.0189767585724952e-07,1.0535823066565323e-07
0.5,40.600050463260345,9.925708536462635e-08,1.0259818894208658e-07
0.5,41.00110944000761,9.66828539470436e-08,9.990865302617736e-08
0.5,41.4061301926885,9.417338833854411e-08,9.728788465191222e-08
0.5,41.81515185686528,9.172713076726494e-08,9.473418616450332e-08
0.5,42.22821395469251,8.934255827217688e-08,9.224589965442822e-08
0.5,42.645356398736,8.701818202845772e-08,8.982140610672226e-08
0.5,43.06661949582931,8.47525466816057e-08,8.745912456538628e-08
0.5,43.492043950968615,8.254422969038922e-08,8.51575113127704e-08
0.5,43.921670871245645,8.039184067873617e-08,8.291505906381121e-08
0.5,44.35554176981983,7.829402079658844e-08,8.073029617493026e-08
0.5,44.793698569929525,7.624944208982461e-08,7.860178586748736e-08
0.5,45.236183608942916,7.425680687926586e-08,7.65281254656022e-08
0.5,45.68303964244887,7.231484714880632e-08,7.450794564819173e-08
0.5,46.134309848388256,7.042232394269272e-08,7.253990971506083e-08
0.5,46.59003783122604,6.857802677196993e-08,7.062271286688386e-08
0.5,47.05026762616476,6.678077303007961e-08,6.875508149889065e-08
0.5,47.5150437033992,6.502940741762758e-08,6.693577250810652e-08
0.5,47.984410972413585,6.332280137628352e-08,6.516357261394917e-08
0.5,48.45841478632094,6.165985253182054e-08,6.343729769203597e-08
0.5,48.93710094624537,6.003948414623379e-08,6.175579212099196e-08
0.5,49.42051570574768,5.846064457892038e-08,6.011792814209813e-08
0.5,49.9087057752946,5.692230675688959e-08,5.8522605231610694e-08
0.5,50.40171832677241,5.542346765391961e-08,5.696874948553554e-08
0.5,50.89960099804473,5.396314777864689e-08,5.545531301671583e-08
0.5,51.40240189755574,5.2540390671506404e-08,5.398127336402834e-08
0.5,51.91016960897868,5.1154262410465125e-08,5.254563291351228e-08
0.5,52.42295319591026,4.980385112548265e-08,5.114741833125064e-08
0.5,52.940802206611544,4.848826652162179e-08,4.978568000781697e-08
0.5,53.463766678795494,4.720663941074323e-08,4.8459491514116115e-08
0.5,53.991897144462165,4.5958121251698245e-08,4.716794906843083e-08
0.5,54.52524463478109,4.4741883698931834e-08,4.59101710144888e-08
0.5,55.063860685022405,4.3557118159424765e-08,4.468529731038395e-08
0.5,55.607797339536496,4.2403035357879395e-08,4.349248902816598e-08
0.5,56.157107156782786,4.12788649100496e-08,4.233092786391078e-08
0.5,56.7118432144083,4.0183854904146034e-08,4.119981565811864e-08
0.5,57.2720591143763,3.9117271490194413e-08,4.00983739262366e-08
0.5,57.83780898814563,3.8078398477270514e-08,3.902584339915015e-08
0.5,58.40914750190143,3.706653693850822e-08,3.798148357346546e-08
0.5,58.986129861836936,3.608100482377641e-08,3.6964572271405056e-08
0.5,59.56881181948812,3.5121136579933466e-08,3.597440521015569e-08
0.5,60.15724967712067,3.418628277854824e-08,3.5010295580489915e-08
0.5,60.751500293170224,3.3275809750992925e-08,3.407157363450168e-08
0.5,61.35162108773643,3.2389099230801346e-08,3.315758628228697e-08
0.5,61.95767004813113,3.152554800318847e-08,3.2267696697404866e-08
0.5,62.569705734481666,3.068456756162904e-08,3.1401283930958836e-08
0.5,63.187787285389014,2.98655837713895e-08,3.05577425341365e-08
0.5,63.81197442364231,2.9068036539909227e-08,2.9736482189049727e-08
0.5,64.44232746198958,2.8291379493925376e-08,2.8936927347717546e-08
0.5,65.07890730896551,2.753507966323745e-08,2.8158516879037825e-08
0.5,65.72177547477685,2.679861717100843e-08,2.7400703723596225e-08
0.5,66.37099407724574,2.608148493049406e-08,2.666295455615751e-08
0.5,67.0266258478123,2.5383188348099545e-08,2.5944749455693625e-08
0.5,67.6887341375956,2.4703245032659306e-08,2.5245581582801044e-08
0.5,68.3573829235154,2.4041184510835114e-08,2.4564956864360903e-08
0.5,69.03263681447386,2.3396547948530975e-08,2.3902393685300285e-08
0.5,69.71456105759843,2.2768887878222028e-08,2.3257422587313203e-08
0.5,70.4032215445465,2.215776793209552e-08,2.262958597440199e-08
0.5,71.09868481787218,2.156276258090301e-08,2.2018437825102403e-08
0.5,71.80101807745599,2.0983456878426317e-08,2.1423543411260248e-08
0.5,72.51028918699845,2.0419446211451544e-08,2.0844479023220487e-08
0.5,73.22656668057698,1.987033605515746e-08,2.0280831701302957e-08
0.5,73.9499197692684,1.933574173382313e-08,1.973219897343851e-08
0.5,74.68041834783652,1.881528818674839e-08,1.9198188598829286e-08
0.5,75.41813300148564,1.8308609739301758e-08,1.867841831751893e-08
0.5,76.16313501268107,1.781534987899433e-08,1.8172515605743424e-08
0.5,76.91549636803671,1.733516103648945e-08,1.768011743694562e-08
0.5,77.67528976527122,1.6867704371452297e-08,1.720087004833171e-08
0.5,78.44258862023193,1.6412649563150662e-08,1.6734428712856086e-08
0.5,79.21746707398916,1.5969674605714675e-08,1.6280457516518257e-08
0.5,80.0,1.5531826373672165e-08,1.5831989906565452e-08
0.9,2.320883041761887,0.0,9.5257621563614e-05
0.9,2.3485249810964786,2.859859124516757e-07,8.911132388902177e-05
0.9,2.376496138576245,1.0377534700068294e-06,8.393819245296177e-05
0.9,2.4048004352208303,2.1555529094037725e-06,7.959088946159585e-05
0.9,2.4334418387495966,3.5443577839793723e-06,7.593211887700883e-05
0.9,2.462424364137825,5.1266433451861086e-06,7.284670476013411e-05
0.9,2.4917520741795363,6.839314027117182e-06,7.02379252205016e-05
0.9,2.5214290800570174,8.631189847398333e-06,6.802449342047645e-05
0.9,2.551459541917129,1.0460943341569158e-05,6.613806241347942e-05
0.9,2.581847669454481,1.2295401223681844e-05,6.452115595504039e-05
0.9,2.612597722501549,1.4108142494135553e-05,6.312544716375848e-05
0.9,2.643714011625819,1.5878338403262368e-05,6.19103223612886e-05
0.9,2.6752008987340528,1.758979042551255e-05,6.084167958352452e-05
0.9,2.707062797683736,1.9230130879701175e-05,5.989092087917913e-05
0.9,2.7393041749018217,2.0790157556016206e-05,5.903410516465016e-05
0.9,2.771929550010835,2.2263279068412408e-05,5.825123451786063e-05
0.9,2.804943496462438,2.3645051938398174e-05,5.7525651699981146e-05
0.9,2.8383506421785407,2.4932793861330715e-05,5.684353064790878e-05
0.9,2.872155670200047,2.612526038562296e-05,5.6193444879828054e-05
0.9,2.906363319343324,2.72223744859173e-05,5.5566001355145545e-05
0.9,2.940978384864498,2.8225000340421242e-05,5.4953529449086536e-05
0.9,2.976005719131655,2.913475411423368e-05,5.434981643596982e-05
0.9,3.011450232305048,2.995384577090808e-05,5.3749882298509734e-05
0.9,3.047316893025411,3.068494693607658e-05,5.314978785272322e-05
0.9,3.0836107291104637,3.1331080661414114e-05,5.254647114646188e-05
0.9,3.1203368282597164,3.189552961775877e-05,5.193760789199237e-05
0.9,3.157500338767669,3.238175980945265e-05,5.132149235975394e-05
0.9,3.1951064702455008,3.279335736936914e-05,5.069693571590795e-05
0.9,3.23316049435136,3.313397638285181e-05,5.006317925025777e-05
0.9,3.2716677455293484,3.340729601290865e-05,4.941982032961901e-05
0.9,3.3106336217573062,3.361698546983648e-05,4.876674923781259e-05
0.9,3.35006358530351,3.376667559518851e-05,4.8104095337743246e-05
0.9,3.389963163492373,3.3859936020230605e-05,4.7432181222276866e-05
0.9,3.4303379494792705,3.3900257018922e-05,4.675148371598482e-05
0.9,3.471193603034596,3.389103531006033e-05,4.606260075516086e-05
0.9,3.512535851337148,3.38355631767745e-05,4.5366223313752214e-05
0.9,3.5543704897769772,3.373702036744105e-05,4.466311166196923e-05
0.9,3.5967033827677812,3.359846832320939e-05,4.395407534570959e-05
0.9,3.639540464568988,3.3422846346047423e-05,4.323995636136486e-05
0.9,3.6828877401176228,3.321296937947888e-05,4.2521615074340643e-05
0.9,3.726751285870087,3.297152712366837e-05,4.179991849270684e-05
0.9,3.77113725065396,3.270108424857418e-05,4.107573056141077e-05
0.9,3.8160518565299464,3.2404081504650864e-05,4.034990418877127e-05
0.9,3.8615013996640877,3.2082837561074094e-05,3.962327475674304e-05
0.9,3.907492251210371,3.1739551427409575e-05,3.889665490058805e-05
0.9,3.9540308582038306,3.1376305336794286e-05,3.817083037299198e-05
0.9,4.001123744464312,3.099506798757907e-05,3.744655683297287e-05
0.9,4.048777511510977,3.059769805651214e-05,3.672455742176692e-05
0.9,4.096998839487712,3.018594791029923e-05,3.600552100670405e-05
0.9,4.145794488099562,2.97614674541216e-05,3.5290100990347835e-05
0.9,4.1951712975602975,2.9325808065752645e-05,3.4578914596258984e-05
0.9,4.2451361895513,2.88804265724447e-05,3.3872542554866137e-05
0.9,4.295696168191833,2.842668923509873e-05,3.3171529123481505e-05
0.9,4.346858321020892,2.7965875710460076e-05,3.247638238360413e-05
0.9,4.398629819990744,2.749918296738984e-05,3.178757476653714e-05
0.9,4.451017922472293,2.702772913781707e-05,3.110554376521338e-05
0.9,4.5040299722724235,2.655255728679903e-05,3.0430692796022663e-05
0.9,4.5576734006634645,2.60746390894238e-05,2.976339217961005e-05
0.9,4.6119557274249114,2.5594878405046908e-05,2.9103980214054106e-05
0.9,4.666884561897554,2.511411474171327e-05,2.845276431771091e-05
0.9,4.722467604050157,2.4633126605602148e-05,2.7810022222364634e-05
0.9,4.778712645558853,2.4152634732001095e-05,2.7176003200230918e-05
0.9,4.835627570899386,2.3673305195724763e-05,2.6550929310887583e-05
0.9,4.893220358452353,2.3195752400057304e-05,2.593499665638283e-05
0.9,4.9514990816216375,2.2720541944281318e-05,2.5328376634672935e-05
0.9,5.010471909966132,2.2248193370649555e-05,2.473121718316743e-05
0.9,5.070147110344956,2.177918279232905e-05,2.4143644005588673e-05
0.9,5.1305330480763205,2.131394540437057e-05,2.3565761776563347e-05
0.9,5.191638188110167,2.0852877880193052e-05,2.299765531942466e-05
0.9,5.253471096214811,2.0396340656409683e-05,2.2439390753610187e-05
0.9,5.316040440177685,1.9944660109085243e-05,2.189101660882151e-05
0.9,5.3793549910203975,1.94981306247159e-05,2.135256490378624e-05
0.9,5.443423624228272,1.90570165693562e-05,2.082405218802803e-05
0.9,5.508255320994506,1.8621554159420768e-05,2.0305480545547337e-05
0.9,5.573859169479169,1.819195323774446e-05,1.9796838559731993e-05
0.9,5.64024436608319,1.7768398958501726e-05,1.929810223916382e-05
0.9,5.70742021673751,1.735105338458995e-05,1.8809235904293108e-05
0.9,5.775396138207603,1.6940057001050676e-05,1.8330193035198736e-05
0.9,5.844181659413522,1.6535530148054427e-05,1.7860917080857152e-05
0.9,5.913786422765665,1.613757437692287e-05,1.7401342230524347e-05
0.9,5.984220185516469,1.574627373257917e-05,1.6951394147965623e-05
0.9,6.055492821128175,1.5361695965743123e-05,1.6510990669390376e-05
0.9,6.12761432065691,1.4983893678092034e-05,1.60800424660339e-05
0.9,6.200594794153235,1.4612905403516061e-05,1.565845367240228e-05
0.9,6.274444472079379,1.4248756628496957e-05,1.524612248124968e-05
0.9,6.349173706743363,1.3891460754530466e-05,1.4842941706389527e-05
0.9,6.424792973750177,1.3541020005420771e-05,1.4448799314479293e-05
0.9,6.501312873470282,1.3197426282156224e-05,1.4063578926919235e-05
0.9,6.57874413252556,1.286066196798127e-05,1.3687160293021811e-05
0.9,6.657097605292985,1.2530700686170027e-05,1.3319419735601138e-05
0.9,6.736384275426208,1.2207508012906597e-05,1.296023057012602e-05
0.9,6.816615257395237,1.1891042147573587e-05,1.2609463498563644e-05
0.9,6.897801798044493,1.1581254542652906e-05,1.2266986979024433e-05
0.9,6.979955278169385,1.1278090495346957e-05,1.1932667572297379e-05
0.9,7.063087214111683,1.0981489702931377e-05,1.1606370266337348e-05
0.9,7.147209259373899,1.0691386783759609e-05,1.1287958779739144e-05
0.9,7.232333206252871,1.040771176575477e-05,1.0977295845207775e-05
0.9,7.31847098749282,1.0130390544132249e-05,1.067424347399742e-05
0.9,7.405634677958098,9.859345310018347e-06,1.037866320226466e-05
0.9,7.493836496325843,9.594494951550241e-06,1.0090416320249003e-05
0.9,7.5830888067988145,9.335755428961479e-06,9.809364085156763e-06
0.9,7.673404120838606,9.083040125090583e-06,9.535367918598729e-06
0.9,7.764795098919521,8.836260172673005e-06,9.268289589392815e-06
0.9,7.857274552303317,8.595324759713543e-06,9.00799138251523e-06
0.9,7.950855444835118,8.360141414166973e-06,8.75433625494728e-06
0.9,8.045550894760677,8.13061626909832e-06,8.507187979139343e-06
0.9,8.141374176565309,7.906654309427908e-06,8.26641127477582e-06
0.9,8.238338722834728,7.688159601315857e-06,8.031871929501067e-06
0.9,8.336458126138021,7.475035505181932e-06,7.803436909232336e-06
0.9,8.435746140933086,7.267184873307271e-06,7.580974458659581e-06
0.9,8.536216685494724,7.0645102329147724e-06,7.3643541925038e-06
0.9,8.637883843865723,6.8669139555774945e-06,7.153447178078286e-06
0.9,8.740761867831173,6.674298413759616e-06,6.948126009671232e-06
0.9,8.844865178916283,6.486566125253075e-06,6.748264875244222e-06
0.9,8.950208370408019,6.303619886230327e-06,6.553739615914868e-06
0.9,9.056806209400785,6.125362893597382e-06,6.364427778670978e-06
0.9,9.164673638866493,5.951698857292804e-06,6.180208662739408e-06
0.9,9.273825779749282,5.782532103144393e-06,6.000963360012279e-06
0.9,9.384277933085194,5.6177676668624405e-06,5.826574789912919e-06
0.9,9.496045582147064,5.457311379714657e-06,5.656927729061834e-06
0.9,9.609144394614994,5.301069946402689e-06,5.49190883608886e-06
0.9,9.723590224772655,5.148951015625674e-06,5.331406671913414e-06
0.9,9.839399115729757,5.000863243795107e-06,5.1753117158032935e-06
0.9,9.956587301670984,4.856716352335249e-06,5.023516377501425e-06
0.9,10.075171210131716,4.716421178982085e-06,4.875915005697218e-06
0.9,10.195167464300843,4.579889723469546e-06,4.732403893102847e-06
0.9,10.316592885351046,4.447035187969388e-06,4.592881278379894e-06
0.9,10.43946449479676,4.317772012631945e-06,4.457247345149588e-06
0.9,10.563799516880303,4.1920159065542905e-06,4.325404218305807e-06
0.9,10.689615380986375,4.069683874483721e-06,4.197255957837464e-06
0.9,10.8169297240853,3.950694239548028e-06,4.072708550356315e-06
0.9,10.945760393205404,3.834966662285836e-06,3.951669898513408e-06
0.9,11.076125447934864,3.7224221562352266e-06,3.8340498084774796e-06
0.9,11.208043162953249,3.612983100324915e-06,3.7197599756394134e-06
0.9,11.341532030593317,3.5065732482960896e-06,3.6087139686952676e-06
0.9,11.47661076343329,3.4031177353708943e-06,3.5008272122524447e-06
0.9,11.613298296919995,3.3025430823713227e-06,3.3960169680953834e-06
0.9,11.75161379202322,3.2047771974790594e-06,3.2942023152376645e-06
0.9,11.891576637921757,3.1097493758159986e-06,3.195304128880134e-06
0.9,12.033206454721379,3.017390297015011e-06,3.0992450583878315e-06
0.9,12.176523096205177,2.927632020939406e-06,3.005949504390497e-06
0.9,12.321546652616721,2.840407981700813e-06,2.9153435951056683e-06
0.9,12.468297453476302,2.7556529801154907e-06,2.8273551619764284e-06
0.9,12.616796070430736,2.673303174730853e-06,2.7419137147102663e-06
0.9,12.767063320137117,2.5932960715457417e-06,2.658950415799714e-06
0.9,12.919120267180954,2.5155705125407465e-06,2.578398054600519e-06
0.9,13.07298822702895,2.4400666631268695e-06,2.500191021037298e-06
0.9,13.228688769017069,2.366725998614447e-06,2.4242652790022948e-06
0.9,13.386243719374136,2.2954912897982887e-06,2.3505583395088637e-06
0.9,13.54567516428146,2.22630658774782e-06,2.27900923365596e-06
0.9,13.707005452968865,2.159117207886158e-06,2.2095584854568032e-06
0.9,13.870257200847655,2.093869713436078e-06,2.1421480845805337e-06
0.9,14.035453292680858,2.030511898306381e-06,2.0767214590527883e-06
0.9,14.202616885791205,1.9689927694863257e-06,2.0132234479567276e-06
0.9,14.371771413307346,1.909262529012317e-06,1.951600274173961e-06
0.9,14.542940587448792,1.8512725555658917e-06,1.8917995172009485e-06
0.9,14.716148402849807,1.794975385758594e-06,1.833770086074266e-06
0.9,14.891419139923057,1.740324695155208e-06,1.7774621924351308e-06
0.9,15.068777368263264,1.6872752790831783e-06,1.7228273237610593e-06
0.9,15.248247950091377,1.6357830332727792e-06,1.6698182167902962e-06
0.9,15.429856043739756,1.58580493436967e-06,1.6183888311627077e-06
0.9,15.61362710717893,1.5372990203576897e-06,1.5684943232979753e-06
0.9,15.799586901586295,1.4902243709279445e-06,1.5200910205310104e-06
0.9,15.987761494957319,1.4445410878267416e-06,1.4731363955218283e-06
0.9,16.17817726575981,1.400210275212615e-06,1.4275890409556143e-06
0.9,16.37086090663166,1.3571940200508777e-06,1.3834086445476269e-06
0.9,16.56583942812261,1.3154553725712818e-06,1.3405559643654518e-06
0.9,16.763140162480642,1.2749583268121056e-06,1.2989928044795082e-06
0.9,16.962790767483465,1.235667801273245e-06,1.2586819909526118e-06
0.9,17.16481923031553,1.1975496196975942e-06,1.2195873481766898e-06
0.9,17.369253871491335,1.1605704919990812e-06,1.1816736755643996e-06
0.9,17.57612334882544,1.1246979953540897e-06,1.1449067246022958e-06
0.9,17.785456661449725,1.0899005554712806e-06,1.1092531762709888e-06
0.9,17.997283153878474,1.0561474280534016e-06,1.0746806188367818e-06
0.9,18.211632520121984,1.0234086804634132e-06,1.0411575260184799e-06
0.9,18.428534807849047,9.916551736062269e-07,1.0086532355324558e-06
0.9,18.648020422599057,9.608585440356478e-07,9.771379280177664e-07
0.9,18.870120132044285,9.309911862956264e-07,9.465826063430131e-07
0.9,19.094865070302983,9.020262355035413e-07,9.169590752956243e-07
0.9,19.322286742303675,8.739375501822582e-07,8.882399216536109e-07
0.9,19.552417028201607,8.466996953470888e-07,8.603984946395532e-07
0.9,19.785288187847758,8.202879258528157e-07,8.334088867559349e-07
0.9,20.020932865311007,7.946781700049358e-07,8.072459150002262e-07
0.9,20.25938409345421,7.698470134390022e-07,7.818851024581222e-07
0.9,20.50067529856479,7.457716832709394e-07,7.573026602726096e-07
0.9,20.744840305040476,7.224300325207254e-07,7.334754699863113e-07
0.9,20.99191334013077,6.998005248111474e-07,7.103810662541026e-07
0.9,21.241929038735034,6.778622193429906e-07,6.879976199228851e-07
0.9,21.49492244825759,6.565947561473256e-07,6.663039214749231e-07
0.9,21.75092903352069,6.359783416152413e-07,6.452793648310356e-07
0.9,22.009984681736,6.159937343048122e-07,6.249039315095752e-07
0.9,22.272125707535384,5.966222310248256e-07,6.051581751370504e-07
0.9,22.537388858061373,5.778456531944286e-07,5.86023206306055e-07
0.9,22.80581131811851,5.596463334773274e-07,5.674806777758137e-07
0.9,23.07743071538594,5.420071026891774e-07,5.495127700108154e-07
0.9,23.352285125692067,5.249112769762648e-07,5.321021770526201e-07
0.9,23.63041307835204,5.083426452634009e-07,5.152320927198943e-07
0.9,23.91185356156882,4.922854569688475e-07,4.988861971317558e-07
0.9,24.19664602789869,4.767244099836438e-07,4.830486435491993e-07
0.9,24.48483039978157,4.616446389126902e-07,4.6770404552947987e-07
0.9,24.776447075137465,4.470317035747864e-07,4.5283746438828926e-07
0.9,25.071536933029556,4.3287157775843096e-07,4.384343969642853e-07
0.9,25.370141339394507,4.191506382304228e-07,4.2448076368087167e-07
0.9,25.672302152841247,4.0585565399380524e-07,4.109628968997295e-07
0.9,25.97806173051882,3.929737757918342e-07,3.9786752956083564e-07
0.9,26.287462934053902,3.8049252585448217e-07,3.851817841036295e-07
0.9,26.600549135559245,3.683997878838815e-07,3.7289316166396306e-07
0.9,26.917364223713697,3.56683797274981e-07,3.6098953154142907e-07
0.9,27.237952609914398,3.453331315678845e-07,3.494591209319292e-07
0.9,27.5623592345025,3.3433670112788145e-07,3.3829050491996547e-07
0.9,27.890629573062913,3.2368374004953e-07,3.274725967255588e-07
0.9,28.22280964279918,3.1336379728087496e-07,3.1699463820048573e-07
0.9,28.55894600898408,3.0336672796392866e-07,3.068461905686397e-07
0.9,28.89908579148724,2.9368268498758633e-07,2.970171254054244e-07
0.9,29.243276671380542,2.843021107489922e-07,2.874976158509914e-07
0.9,29.591566897621906,2.752157291195197e-07,2.7827812805233823e-07
0.9,29.944005293818968,2.6641453761144885e-07,2.693494128292549e-07
0.9,30.3006412650733,2.5788979974143605e-07,2.607024975591687e-07
0.9,30.66152480490586,2.496330375868966e-07,2.523286782760137e-07
0.9,31.02670650226528,2.4163602453146126e-07,2.4421951197833483e-07
0.9,31.39623754861937,2.3389077819560442e-07,2.3636680914181858e-07
0.9,31.770169745131334,2.263895535486802e-07,2.2876262643162154e-07
0.9,32.148555509921074,2.1912483619855187e-07,2.213992596098585e-07
0.9,32.53144788541334,2.120893358550657e-07,2.142692366337133e-07
0.9,32.91890054577334,2.052759799636125e-07,2.0736531093966528e-07
0.9,33.31096780443061,1.9867790750512967e-07,2.006804549094678e-07
0.9,33.70770462169286,1.92288462958884e-07,1.9420785351353533e-07
0.9,34.10916661245042,1.861011904244029e-07,1.8794089812745398e-07
0.9,34.51541005397219,1.8010982789903497e-07,1.8187318051747429e-07
0.9,34.92649189379472,1.7430830170760284e-07,1.759984869908542e-07
0.9,35.342469757705295,1.6869072108066388e-07,1.7031079270700078e-07
0.9,35.763401957819745,1.6325137287798868e-07,1.6480425614547923e-07
0.9,36.18934750075681,1.5798471645388798e-07,1.5947321372700242e-07
0.9,36.620366095909674,1.5288537866102407e-07,1.543121745835438e-07
0.9,37.05651816381622,1.4794814898950942e-07,1.4931581547390506e-07
0.9,37.49786484462863,1.4316797483801762e-07,1.4447897584101374e-07
0.9,37.94446800668414,1.385399569137891e-07,1.3979665300740376e-07
0.9,38.396390255177934,1.340593447583874e-07,1.3526399750532416e-07
0.9,38.85369494093893,1.2972153239619564e-07,1.3087630853807428e-07
0.9,39.31644616931052,1.2552205410261702e-07,1.2662902956915512e-07
0.9,39.78470880913695,1.2145658028905265e-07,1.2251774403595243e-07
0.9,40.25854850185655,1.1752091350177943e-07,1.185381711847336e-07
0.9,40.738031670703464,1.1371098453186054e-07,1.1468616202376464e-07
0.9,41.223225530018894,1.1002284863335012e-07,1.1095769539149758e-07
0.9,41.71419809467341,1.0645268184703532e-07,1.0734887413677407e-07
0.9,42.211018189601056,1.029967774270532e-07,1.0385592140809855e-07
0.9,42.713755459447476,9.965154236778347e-08,1.0047517704911058e-07
0.9,43.222480378332804,9.641349402842229e-08,9.72030940974024e-08
0.9,43.73726425973059,9.32792568527491e-08,9.403623538394553e-08
0.9,44.25817926646466,9.024555918163693e-08,9.097127023044075e-08
0.9,44.78529842082515,8.730923015586608e-08,8.80049712419246e-08
0.9,45.3186956148045,8.44671967069302e-08,8.513421119210564e-08
0.9,45.858445620455875,8.171648063350561e-08,8.235595999889475e-08
0.9,46.404624100374896,7.905419576133536e-08,7.96672817876834e-08
0.9,46.95730761830579,7.647754518434287e-08,7.706533203999634e-08
0.9,47.516573649874374,7.398381858481206e-08,7.454735482517517e-08
0.9,48.08250059344853,7.157038963052276e-08,7.211068011280942e-08
0.9,48.65516778112836,6.923471344680929e-08,6.975272116371811e-08
0.9,49.23465548986674,6.697432416151318e-08,6.747097199729568e-08
0.9,49.82104495272272,6.478683252088537e-08,6.526300493312671e-08
0.9,50.41441837024905,6.266992357451445e-08,6.312646820480268e-08
0.9,51.01485892201475,6.062135442741367e-08,6.10590836439354e-08
0.9,51.6224507782655,5.863895205744317e-08,5.905864443241257e-08
0.9,52.237279111722806,5.672061119629111e-08,5.712301292099321e-08
0.9,52.8594301095233,5.4864292272264654e-08,5.52501185123738e-08
0.9,53.48899098530072,5.306801941320396e-08,5.3437955606923393e-08
0.9,54.126049991411456,5.132987850786475e-08,5.16845816093234e-08
0.9,54.77069643130612,4.964801532415509e-08,4.998811499439265e-08
0.9,55.423020672047784,4.802063368264771e-08,4.834673343041856e-08
0.9,56.083114156979896,4.644599368384255e-08,4.6758671958373105e-08
0.9,56.75106941854508,4.492240998767683e-08,4.5222221225418927e-08
0.9,57.426980091256,4.344825014383004e-08,4.373572577116523e-08
0.9,58.11094092482137,4.2021932971400593e-08,4.22975823651661e-08
0.9,58.80304779742817,4.064192698656341e-08,4.090623839419019e-08
0.9,59.5033977291816,3.930674887687023e-08,3.9560190297846734e-08
0.9,60.212088895705605,3.801496202086947e-08,3.825798205117118e-08
0.9,60.92922064190539,3.676517505176897e-08,3.699820369282333e-08
0.9,61.65489349589331,3.555604046388881e-08,3.577948989757827e-08
0.9,62.389209183081256,3.438625326069654e-08,3.460051859183758e-08
0.9,63.13227064044042,3.3254549643237165e-08,3.346000961091211e-08
0.9,63.8841820309314,3.215970573780394e-08,3.2356723396863144e-08
0.9,64.64504875810542,3.110053636173376e-08,3.1289459735729576e-08
0.9,65.4149774808801,3.007589382622909e-08,3.025705653298916e-08
0.9,66.19407612849119,2.9084666775148442e-08,2.9258388626144133e-08
