group_id,replicate_index,status,failure_cause,epoch_count,spin_true,single_epoch_mean_spin,joint_spin_mean,single_epoch_mean_bias,joint_bias,single_epoch_mean_abs_bias,joint_abs_bias,single_epoch_mean_width_68,joint_width_68,single_epoch_mean_width_95,joint_width_95,single_epoch_coverage_68,joint_coverage_68,single_epoch_coverage_95,joint_coverage_95,joint_width_reduction_fraction,runtime_s,noise_seed
multi_664c5f666404,59,COMPLETED,,2,-0.5,0.7404688206787724,0.7315523086976661,1.2404688206787724,1.231552308697666,1.2404688206787724,1.231552308697666,0.05096936412216346,0.006634218212827947,0.05886754998688942,0.09018355561019442,0.0,0.0,0.0,0.0,0.8698391018391549,4.6224809999985155,2290852702
multi_664c5f666404,60,COMPLETED,,2,-0.5,0.7454201207621848,0.7153505237303106,1.245420120762185,1.2153505237303106,1.245420120762185,1.2153505237303106,0.05185099330673737,0.00724067636813186,0.09436502465490182,0.18379800239444433,0.0,0.0,0.0,0.0,0.8603560721527966,4.620095500002208,3243988441
multi_664c5f666404,61,COMPLETED,,2,-0.5,0.7373785757326405,0.7216933891209125,1.2373785757326405,1.2216933891209125,1.2373785757326405,1.2216933891209125,0.05143044325099211,0.005682933864282647,0.05933278500305561,0.033540910948977154,0.0,0.0,0.0,0.0,0.8895025299208748,4.678202600000077,4102004033
multi_664c5f666404,62,COMPLETED,,2,-0.5,0.7422317024749123,0.7385925260832934,1.2422317024749123,1.2385925260832935,1.2422317024749123,1.2385925260832935,0.05097869773157082,0.008374431680760908,0.059778670673376055,0.09249301327250703,0.0,0.0,0.0,0.0,0.8357268417318815,4.638098399998853,347732285
multi_664c5f666404,63,COMPLETED,,2,-0.5,0.716075300492437,0.7140246400159656,1.216075300492437,1.2140246400159656,1.216075300492437,1.2140246400159656,0.011023120834992295,0.007115338177537289,0.09218157880829381,0.16868478362207517,0.0,0.0,0.0,0.0,0.35450783094475047,4.662703299996792,1799107423
multi_664c5f666404,64,COMPLETED,,2,-0.5,0.676482979390022,0.703738256299554,1.176482979390022,1.203738256299554,1.176482979390022,1.203738256299554,0.08583248263113308,0.008699830439950373,0.09542788573933508,0.16384197811075896,0.0,0.0,0.0,0.0,0.8986417475847917,4.635491499997443,571323886
multi_664c5f666404,65,COMPLETED,,2,-0.5,0.7430027160588115,0.7143699835953601,1.2430027160588115,1.21436998359536,1.2430027160588115,1.21436998359536,0.05387755120089238,0.006573288770433172,0.062264146773584716,0.16700421107009134,0.0,0.0,0.0,0.0,0.8779957770180858,4.639717300000484,3856114001
multi_664c5f666404,66,COMPLETED,,2,-0.5,0.7388898552850856,0.7151389961807325,1.2388898552850858,1.2151389961807326,1.2388898552850858,1.2151389961807326,0.05304156185085751,0.00653332505913673,0.06135354588800429,0.167632079814506,0.0,0.0,0.0,0.0,0.8768263069344157,4.661028900001838,740536103
multi_664c5f666404,67,COMPLETED,,2,-0.5,0.7384565210646967,0.7543393406438398,1.2384565210646967,1.2543393406438397,1.2384565210646967,1.2543393406438397,0.051086048961942576,0.08926924478025622,0.059720355358025945,0.09418151800313967,0.0,0.0,0.0,0.0,-0.7474290260097989,4.643909299993538,2814025645
multi_664c5f666404,68,COMPLETED,,2,-0.5,0.7360159312265957,0.7090795316987943,1.2360159312265957,1.2090795316987943,1.2360159312265957,1.2090795316987943,0.05080245329989996,0.007689783628787805,0.05916425104493506,0.16438092780596947,0.0,0.0,0.0,0.0,0.8486336165028678,4.674409500003094,1973813170
multi_664c5f666404,69,COMPLETED,,2,-0.5,0.670856271455817,0.7101016566175805,1.170856271455817,1.2101016566175806,1.170856271455817,1.2101016566175806,0.08476210213792307,0.007638601475333573,0.0940784309719141,0.16379254483180195,0.0,0.0,0.0,0.0,0.9098818778361089,4.662558699994406,924151956
multi_664c5f666404,70,COMPLETED,,2,-0.5,0.738314605832639,0.7300609151957781,1.2383146058326389,1.2300609151957782,1.2383146058326389,1.2300609151957782,0.05050205527154206,0.006841428509024916,0.058535724111286824,0.09600648543127932,0.0,0.0,0.0,0.0,0.8645316814882172,4.666468800001894,538450849
multi_664c5f666404,71,COMPLETED,,2,-0.5,0.6614230363955249,0.6283111917747685,1.161423036395525,1.1283111917747686,1.161423036395525,1.1283111917747686,0.084266685753003,0.15804059218006128,0.0944955635273052,0.16670472774316103,0.0,0.0,0.0,0.0,-0.8754812862024683,4.639472599999863,1367413164
multi_664c5f666404,72,COMPLETED,,2,-0.5,0.7345997364004172,0.6810244061563044,1.234599736400417,1.1810244061563044,1.234599736400417,1.1810244061563044,0.0533417862738258,0.157606237349336,0.06185083246030448,0.16702877217920298,0.0,0.0,0.0,0.0,-1.9546486602506516,4.661042699997779,87807260
multi_664c5f666404,73,COMPLETED,,2,-0.5,0.707374079467799,0.6922376681384788,1.207374079467799,1.1922376681384788,1.207374079467799,1.1922376681384788,0.08331052848043236,0.15426813366347725,0.09552975859841567,0.16373647588159257,0.0,0.0,0.0,0.0,-0.8517243435769482,4.641298700000334,1929296372
multi_664c5f666404,74,COMPLETED,,2,-0.5,0.7289825440008095,0.7030565502828361,1.2289825440008095,1.203056550282836,1.2289825440008095,1.203056550282836,0.010443918306728417,0.008798072188889172,0.05780954826060647,0.16514724763558664,0.0,0.0,0.0,0.0,0.15758894980813098,4.670299400000658,1211380509
multi_664c5f666404,75,COMPLETED,,2,-0.5,0.7129625509652092,0.7034956260952149,1.212962550965209,1.203495626095215,1.212962550965209,1.203495626095215,0.01049587985017858,0.008289175935255466,0.2182083927734815,0.16551534516391542,0.0,0.0,0.0,0.0,0.2102447766573441,4.619189200006076,3398335488
multi_664c5f666404,76,COMPLETED,,2,-0.5,0.7476234020320554,0.7493997778606228,1.2476234020320556,1.249399777860623,1.2476234020320556,1.249399777860623,0.04963434159601465,0.0878839783483375,0.057927429008246156,0.09339380638007933,0.0,0.0,0.0,0.0,-0.7706284705788073,4.684912500000792,1383361056
multi_664c5f666404,77,COMPLETED,,2,-0.5,0.7255871722325211,0.7094172037194639,1.2255871722325211,1.209417203719464,1.2255871722325211,1.209417203719464,0.009708056067191495,0.007621364935438191,0.12912072910663647,0.16396958640165182,0.0,0.0,0.0,0.0,0.21494428104976704,4.643259999997099,464368768
multi_664c5f666404,78,COMPLETED,,2,-0.5,0.7396014129596562,0.7151807949268243,1.2396014129596562,1.2151807949268243,1.2396014129596562,1.2151807949268243,0.0519178588964051,0.0069539533405261755,0.06055366335228657,0.16902699054801018,0.0,0.0,0.0,0.0,0.866058549247922,4.6225751000019955,4163448836
multi_664c5f666404,79,COMPLETED,,2,-0.5,0.7519709130356744,0.7172743487940701,1.2519709130356744,1.2172743487940703,1.2519709130356744,1.2172743487940703,0.05144789498246605,0.006644559263338734,0.09724889519432134,0.17301634111033304,0.0,0.0,0.0,0.0,0.870848763285587,4.654765799998131,2786914796
multi_664c5f666404,80,COMPLETED,,2,-0.5,0.7413165621998683,0.7434322246870153,1.2413165621998683,1.2434322246870153,1.2413165621998683,1.2434322246870153,0.051137888572354406,0.09064565060254337,0.06061767099702248,0.09576857819821127,0.0,0.0,0.0,0.0,-0.7725731963745412,4.638824400004523,91991470
multi_664c5f666404,81,COMPLETED,,2,-0.5,0.734882621792255,0.7150700206571022,1.234882621792255,1.2150700206571021,1.234882621792255,1.2150700206571021,0.0520834965925821,0.006609253915694557,0.060091300766754285,0.1636643007429719,0.0,0.0,0.0,0.0,0.8731027225880248,4.6065909000026295,4204811914
multi_664c5f666404,82,COMPLETED,,2,-0.5,0.7366788345512689,0.6167555691615051,1.236678834551269,1.116755569161505,1.236678834551269,1.116755569161505,0.05122468250922674,0.15716247989616894,0.060547290012275934,0.16628970612026817,0.0,0.0,0.0,0.0,-2.0681006147351013,4.658114399993792,3581207225
multi_664c5f666404,83,COMPLETED,,2,-0.5,0.7354161799696607,0.7262510366853229,1.2354161799696608,1.2262510366853228,1.2354161799696608,1.2262510366853228,0.05257984822492806,0.006796046284500479,0.21897096816543302,0.0973810316647894,0.0,0.0,0.0,0.0,0.870748080986691,4.60518229999434,2877260854
